date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:48:21	1403923/1403923	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-156c13%22	https://dhaseanplus.com/assets/img/people/ng_xin_yi_vanessa.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/ng_xin_yi_vanessa.jpg	(from https://dhaseanplus.com/org_committees/project_planning.html)
23:48:22	718276/718276	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-af5c4%22	https://dhaseanplus.com/assets/img/people/chelsea_queck_shu_hui.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/chelsea_queck_shu_hui.jpg	(from https://dhaseanplus.com/org_committees/project_planning.html)
23:48:22	1478321/1478321	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-168eb1%22	https://dhaseanplus.com/assets/img/people/teng_xin_yi.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/teng_xin_yi.jpg	(from https://dhaseanplus.com/org_committees/logistics.html)
23:48:23	633973/633973	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-9ac75%22	https://dhaseanplus.com/assets/img/people/wang_yikun.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/wang_yikun.jpg	(from https://dhaseanplus.com/org_committees/project_planning.html)
23:48:23	606092/606092	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-93f8c%22	https://dhaseanplus.com/assets/img/people/jolene_tan_phei_rou.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/jolene_tan_phei_rou.jpg	(from https://dhaseanplus.com/org_committees/project_planning.html)
23:48:23	639388/639388	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-9c19c%22	https://dhaseanplus.com/assets/img/people/lee_jie_jun_shireen.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/lee_jie_jun_shireen.jpg	(from https://dhaseanplus.com/org_committees/publicity.html)
23:48:24	688726/688726	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-a8256%22	https://dhaseanplus.com/assets/img/people/soo_jun_hang.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/soo_jun_hang.jpg	(from https://dhaseanplus.com/org_committees/publicity.html)
23:48:24	1354929/1354929	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-14acb1%22	https://dhaseanplus.com/assets/img/people/bernadette_toh_en_tong.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/bernadette_toh_en_tong.jpg	(from https://dhaseanplus.com/org_committees/publicity.html)
23:48:43	855002/855002	---M--	200	added ('OK')	image/jpeg	etag:%225d839306-d0bda%22	https://dhaseanplus.com/assets/img/people/teo_yu_en_alessandra.JPG	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/img/people/teo_yu_en_alessandra.jpg	(from https://dhaseanplus.com/org_committees/publicity.html)
23:48:43	3317/3317	---M-Z	200	added ('OK')	text/css	etag:W/%225d839306-cf5%22	https://dhaseanplus.com/assets/css/schedule.css	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/css/schedule.css	(from https://dhaseanplus.com/schedule.html)
23:48:44	804/804	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d839306-324%22	https://dhaseanplus.com/assets/js/schedule.js	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/js/schedule.js	(from https://dhaseanplus.com/schedule.html)
23:48:44	3866/3866	---M-Z	200	added ('OK')	text/css	etag:W/%225d839306-f1a%22	https://dhaseanplus.com/assets/css/delegate_resources.css	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/css/delegate_resources.css	(from https://dhaseanplus.com/delegate_resources.html)
23:48:53	3452388/3452388	---M--	200	added ('OK')	application/pdf	etag:%225d839308-34ade4%22	https://dhaseanplus.com/assets/study-guides/PreSummitBriefing.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/PreSummitBriefing.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:50:03	77936/77936	---M--	200	added ('OK')	application/pdf	etag:%225d839308-13070%22	https://dhaseanplus.com/assets/study-guides/PositionPaperGuidelines.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/PositionPaperGuidelines.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:50:07	9328999/9328999	---M--	200	added ('OK')	application/pdf	etag:%225d839308-8e5967%22	https://dhaseanplus.com/assets/study-guides/ProgrammeBooklet.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/ProgrammeBooklet.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:50:39	72772557/72772557	---M--	200	added ('OK')	application/pdf	etag:%225d839307-4566bcd%22	https://dhaseanplus.com/assets/study-guides/AMEMStudyGuideFull.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/AMEMStudyGuideFull.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:55:17	894/894	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d839310-37e%22	https://dhaseanplus.com/assets/js/delegate_resources.js	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/js/delegate_resources.js	(from https://dhaseanplus.com/delegate_resources.html)
23:56:31	8489960/8489960	---M--	200	added ('OK')	application/pdf	etag:%225d839308-818be8%22	https://dhaseanplus.com/assets/study-guides/PressStudyGuideFull.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/PressStudyGuideFull.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:56:51	32916320/32916320	---M--	200	added ('OK')	application/pdf	etag:%225d839308-1f64360%22	https://dhaseanplus.com/assets/study-guides/HCCStudyGuideFull.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/HCCStudyGuideFull.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:57:11	44515958/44515958	---M--	200	added ('OK')	application/pdf	etag:%225d839308-2a74276%22	https://dhaseanplus.com/assets/study-guides/UNSCStudyGuideFull.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/UNSCStudyGuideFull.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:57:53	65542001/65542001	---M--	200	added ('OK')	application/pdf	etag:%225d839307-3e81771%22	https://dhaseanplus.com/assets/study-guides/AMMSTStudyGuideFull.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/AMMSTStudyGuideFull.pdf	(from https://dhaseanplus.com/delegate_resources.html)
23:58:03	65346714/65346714	---M--	200	added ('OK')	application/pdf	etag:%225d839307-3e51c9a%22	https://dhaseanplus.com/assets/study-guides/ARFStudyGuideFull.pdf	C:/My%20Web%20Sites/dhap-2019-dev/dhaseanplus.com/assets/study-guides/ARFStudyGuideFull.pdf	(from https://dhaseanplus.com/delegate_resources.html)
